Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
136,2008-04-24,32.42163848876953,34.0244703949008,32.13598621547891,33.96099235110897,8801780
137,2008-04-25,32.691429138183594,33.15164773454815,32.2470784414706,33.008821570497794,4095990
138,2008-04-28,32.81838607788086,33.45317095851997,32.691429962735135,32.72316791529395,4708244
139,2008-04-29,33.27860641479492,33.595998871604145,32.85012788957569,33.0088241179803,6497143
140,2008-04-30,33.50078582763672,33.92926657084259,33.32622167165832,33.611874065491776,6331377
141,2008-05-02,33.80229949951172,34.754476707672055,33.73881929700371,34.0086037002978,5658418
142,2008-05-05,33.643592834472656,34.43707359448811,33.421416499704875,34.24663735110268,7642293
143,2008-05-06,33.35795593261719,34.02448098094441,33.16752174199187,33.37382598661649,5061166
144,2008-05-07,32.88186264038086,33.54838759572846,32.37403605043258,33.326213328097644,4303106
145,2008-05-08,32.4851188659668,32.81838131038061,32.29468472091243,32.62794501287131,3642073
146,2008-05-09,32.2946891784668,33.13577827824059,31.80273046904306,32.05664484995098,8621761
147,2008-05-12,32.2946891784668,32.53273350698261,31.580554040464115,32.2946891784668,4890395
148,2008-05-13,32.3899040222168,32.62794834216555,32.1201217510813,32.43751417767964,5056766
149,2008-05-14,32.43750762939453,32.61207385927428,31.739244862330224,31.739244862330224,2982486
150,2008-05-15,32.4533805847168,32.81838097333026,31.739247705073588,31.739247705073588,2646760
151,2008-05-16,32.70729446411133,32.802512616803945,32.31055395493792,32.691426565708404,4422288
152,2008-05-20,32.64381408691406,32.77077233227543,32.31055165246591,32.37403185137403,3464912
153,2008-05-21,32.85011672973633,33.3262052532134,31.89793968278219,31.89793968278219,3419088
154,2008-05-22,32.40576934814453,32.564465538300254,32.05663902127485,32.05663902127485,3558000
155,2008-05-23,31.866207122802734,32.65968818291141,31.7392510141674,32.21533965023261,4417028
156,2008-05-26,31.6281681060791,31.81860445340694,30.15229179542705,30.15229179542705,2605807
157,2008-05-27,30.67597770690918,32.024895164972385,30.53315158301693,31.675762726609484,3316550
158,2008-05-28,31.802715301513672,31.9931493820303,30.24749180546311,30.787058262274858,4505700
159,2008-05-29,32.326412200927734,32.69141462754972,31.3901053716874,32.13597811753969,11026212
160,2008-05-30,31.294904708862305,32.532736627343716,31.167948582459026,32.405778348485,4023430
161,2008-06-02,29.961851119995117,31.73924946909661,29.51750045649223,31.104462499456055,4431595
162,2008-06-03,28.85097885131836,29.83489406609048,28.58119443217231,29.517501644721065,6240766
163,2008-06-04,27.962278366088867,29.025541637725226,27.787712111803792,28.724019281662827,5762089
164,2008-06-05,27.914669036865234,28.12097539890672,26.9783618393918,27.930539088169205,9721099
165,2008-06-06,27.613143920898438,28.771627416301225,27.216403440100535,27.771840113217596,6317089
166,2008-06-09,27.232276916503906,27.898801869096214,26.0261852726229,27.295754970928144,6500809
167,2008-06-10,27.04183006286621,27.26400639545401,26.422915506617766,26.978352033178677,6717902
168,2008-06-11,27.16880226135254,27.61315085037278,26.978365921797916,27.295758386085346,2586175
169,2008-06-12,27.359237670898438,27.51793391013291,26.026189691819972,26.819670887992334,3244212
170,2008-06-13,27.184667587280273,27.581408098641077,26.89901312762748,27.311623689933718,4248430
171,2008-06-16,28.1368465423584,28.56532502946682,27.327495418991163,27.422713578055866,4354615
172,2008-06-17,28.977935791015625,29.20011006186316,27.64488801347525,28.533587249320558,4736084
173,2008-06-18,28.946184158325195,29.580970918925416,28.88270612800147,28.88270612800147,5055019
174,2008-06-19,28.32728385925293,28.882720671054628,27.867065217108316,28.374894020309174,4221271
175,2008-06-20,27.676620483398438,28.6764077328765,27.31162012161653,28.565319543227353,3837789
176,2008-06-23,26.708581924438477,27.549673260704896,26.438799616638466,27.45445508929383,4516050
177,2008-06-24,25.883358001708984,27.105319644890063,25.61357359141029,26.708576978734026,5238203
178,2008-06-25,25.169225692749023,25.692922322663236,24.597918908552998,25.391399955365504,3933879
179,2008-06-26,26.59749412536621,27.74010780323417,25.312054275878584,25.312054275878584,18253250
180,2008-06-27,25.423137664794922,26.280098909193907,25.280311508213448,25.70879213041294,6821283
181,2008-06-30,24.91531753540039,25.64532071085301,24.20118441532937,25.407276337496004,4596315
182,2008-07-01,23.15378189086914,24.91531016296635,22.265082729477708,24.91531016296635,6202295
183,2008-07-02,24.169437408447266,24.423351764738022,22.423779168573944,23.169652186592735,5245963
184,2008-07-03,23.53465461730957,24.16943948638377,22.852261744036884,23.963135264916737,4726793
185,2008-07-04,23.852048873901367,24.31226750864516,23.010959719109447,23.169655948500782,4862814
186,2008-07-07,24.375741958618164,25.359659296058165,24.169437751955773,24.169437751955773,5528014
187,2008-07-08,25.08988380432129,25.708798743685993,22.534871617610722,22.534871617610722,8354280
188,2008-07-09,26.83554458618164,26.946630677255925,25.42314614325263,25.42314614325263,6860769
189,2008-07-10,28.009883880615234,28.343146308776603,26.089659558785264,26.835532509791438,7216175
190,2008-07-11,26.67683982849121,28.62880235340928,26.470533463711632,28.279671982363627,6040791
191,2008-07-14,26.692705154418945,27.644884476500263,26.026182427153394,26.026182427153394,5942149
192,2008-07-15,25.581832885742188,26.311835844218983,25.39139873513193,26.0261835420761,3693378
193,2008-07-16,24.88356590270996,26.026179226737487,24.45508536808598,25.58182864408028,6973872
194,2008-07-17,26.153139114379883,26.343575413599705,25.391398222410494,25.391398222410494,5038238
195,2008-07-18,27.613143920898438,27.83531815965429,25.85161575566479,26.629226667537697,5983177
196,2008-07-21,29.168365478515625,29.342931706082986,27.629011679678015,28.089230168752195,8754188
197,2008-07-22,30.35858917236328,30.628371406347732,28.91445339971818,29.168367736521965,12631056
198,2008-07-23,32.50099182128906,33.13577666645411,31.136203973693178,31.707510764832747,12798869
199,2008-07-24,31.35837173461914,33.10402969673658,29.406409601596966,29.406409601596966,10764301
200,2008-07-25,31.421852111816406,32.43750945089387,30.231630685511412,31.025111636381407,10710381
201,2008-07-28,31.167943954467773,32.04077311314018,30.818811430016765,31.42185616957202,5533881
202,2008-07-29,29.914234161376953,30.94575925461879,29.676189909090372,30.469670750045633,5145929
203,2008-07-30,31.167943954467773,31.42185616957202,30.184026587345926,30.184026587345926,7354746
204,2008-07-31,30.07293128967285,31.70750316569856,29.676190856528933,31.70750316569856,6006517
205,2008-08-01,30.945764541625977,31.072722789342045,28.565321612067418,29.596846881542795,4699412
206,2008-08-04,31.136194229125977,31.707500841466057,30.326843374348734,30.326843374348734,4301346
207,2008-08-05,32.532737731933594,32.77078209136368,30.945773183277524,31.263165662517636,9161115
208,2008-08-06,31.707515716552734,33.691218667485735,31.48534141653933,33.691218667485735,8616591
209,2008-08-07,31.6281681060791,32.34230117987527,30.6442505656444,30.6442505656444,4809365
210,2008-08-08,31.088594436645508,31.86620540309606,30.97750623324328,31.263158538484703,4883824
211,2008-08-11,31.374244689941406,31.834463219377724,31.136200400323848,31.485332886078222,2714705
212,2008-08-12,30.834678649902344,31.739247828620123,30.596634355761342,31.580549480071205,5801276
213,2008-08-13,30.961631774902344,31.263154088057686,30.231628912425663,30.469673183725362,2754609
214,2008-08-14,30.21575927734375,31.104456117086443,30.152279086686768,30.787063773619884,2566362
215,2008-08-18,29.866628646850586,30.787065637650453,29.580976381417443,30.152280912283725,2963058
216,2008-08-19,29.31119728088379,29.99359012233221,28.70815039191404,29.81902601344199,2941144
217,2008-08-20,29.644466400146484,29.882510768331493,29.438159989579457,29.517508112307794,3319410
218,2008-08-21,29.327068328857422,29.819027026653966,28.9779357943037,29.517502495696128,4138486
219,2008-08-22,29.025541305541992,30.34272107056854,28.279670449340085,30.34272107056854,4139879
220,2008-08-25,29.342933654785156,29.739674129034167,29.13662731670277,29.739674129034167,2034227
221,2008-08-26,29.390552520751953,29.48577070027894,28.850985706706524,29.041419913304875,1489491
222,2008-08-27,28.803369522094727,29.75554681349073,28.644673306862057,29.549242594670336,4297168
223,2008-08-28,28.374889373779297,29.200108353277706,28.00988680860736,28.882715941365614,7382078
224,2008-08-29,29.549245834350586,29.660334058174865,28.755764671192633,28.88272079631574,2219080
225,2008-09-01,29.533246994018555,29.66116486877819,28.941621943542476,29.48527616441277,3417069
226,2008-09-02,31.084270477294922,31.212188384423957,29.485283625611327,29.741121608631175,5030404
227,2008-09-04,30.428688049316406,30.988332720079452,30.172850051786636,30.73249472254968,2813325
228,2008-09-05,29.757108688354492,30.09289586940109,29.421321507307898,30.06091531167797,3330688
229,2008-09-08,31.324113845825195,32.587311136808985,31.020305063094675,31.340101955432925,8377948
230,2008-09-09,31.43603515625,31.691873052596023,30.716492292704906,31.324107567621834,3737279
231,2008-09-10,31.16421127319336,31.691875208178736,30.860402530690248,31.27613886943449,3847698
232,2008-09-11,30.332746505737305,31.02030904501897,30.092898805695548,31.02030904501897,2567354
233,2008-09-12,30.63654899597168,31.46802177731166,30.140863382817514,30.540609495238378,6093354
234,2008-09-15,28.7017822265625,29.98097000239657,27.838330911626866,29.517264867409086,6770268
235,2008-09-16,29.261428833007812,29.517266839015697,27.18274855843194,27.582494765081144,4654621
236,2008-09-17,28.509899139404297,29.677156862604203,28.14213143285704,29.677156862604203,4674190
237,2008-09-18,28.445934295654297,29.00557875198331,26.399235437155472,28.142127738827902,6603710
238,2008-09-19,30.1728458404541,30.332744295497367,28.78172841407303,29.117515603416212,9821730
239,2008-09-22,29.517255783081055,32.29949007426002,29.27740814892847,31.020300523351718,4162514
240,2008-09-23,29.165481567382812,29.821065606008386,28.6218273044109,29.165481567382812,6569683
241,2008-09-24,29.837053298950195,30.15685015167168,28.87766274078575,29.261418530299284,5730103
242,2008-09-25,28.909643173217773,30.044922429405354,28.22207864147204,29.91700238759254,10926783
243,2008-09-26,28.445934295654297,29.069539853429767,27.95025094077174,29.069539853429767,4967945
244,2008-09-29,27.390613555908203,29.261424205940695,26.86294734531317,29.261424205940695,7859964
245,2008-09-30,27.438579559326172,28.461929153332942,25.90355408393531,25.90355408393531,6616439
246,2008-10-01,28.34999656677246,28.62182256890386,27.23070550170782,27.79035211862066,3743739
247,2008-10-03,28.7497501373291,29.10152543855007,27.98223624884756,28.49391217450192,4681406
248,2008-10-06,28.158124923706055,28.781728465741974,27.582490050764594,28.429953165272238,5560277
249,2008-10-07,29.085529327392578,29.70913491448485,28.14212906183925,28.14212906183925,9928258
250,2008-10-08,28.86167335510254,29.10152100204563,26.894921348912423,28.11015202927095,9985473
251,2008-10-10,28.68578338623047,29.34136735948196,26.55913521096906,28.749744490946657,9025179
252,2008-10-13,29.261428833007812,29.48528627497897,28.63782518438744,28.829704231083852,6805621
253,2008-10-14,28.55786895751953,30.348732392749803,28.33401157030611,29.421320118920704,5099383
254,2008-10-15,28.318023681640625,28.9256369508841,28.01421704701889,28.397972910160117,5495022
255,2008-10-16,27.2307071685791,27.91827169108149,26.70304323838339,27.91827169108149,6651066
256,2008-10-17,25.184009552001953,27.982232112637295,24.816241857061677,27.7903552954505,5586092
257,2008-10-20,25.47183609008789,26.47919791766803,24.67234360887928,25.27995919585512,7922965
258,2008-10-21,25.679698944091797,27.02284553919414,24.94416561358573,25.727667613331963,8047276
259,2008-10-22,24.2725887298584,25.615735186521547,24.032741070855643,25.423858360576173,5408099
260,2008-10-23,23.089338302612305,23.88883041584226,22.737560905286664,23.664973057890105,6641370
261,2008-10-24,20.099241256713867,22.70558523918918,19.82741301221744,22.385788325081208,9905588
262,2008-10-27,18.54823112487793,19.827419179178158,16.629449043427584,19.73147964135318,12878172
263,2008-10-29,20.994674682617188,22.321831111866796,19.187820676140362,21.106602310002042,13094201
264,2008-10-31,22.33780860900879,23.025372935584585,21.234510234690134,22.097961042036886,8097887
265,2008-11-03,23.0253849029541,23.632998187583755,22.225890428752525,23.601017627861488,4951148
266,2008-11-04,24.03274154663086,24.22462054513624,22.593655564124806,22.705583172618418,4515828
267,2008-11-05,23.15329933166504,25.200000627873056,22.70558240651265,25.200000627873056,6145587
268,2008-11-06,22.38578987121582,23.90482748690671,21.92208474748455,22.705586807411425,4896229
269,2008-11-07,24.12868309020996,24.84822614242698,22.065991272178543,22.225889728226772,8250147
270,2008-11-10,24.672338485717773,25.23198310635472,24.128684145137083,24.880205620163956,3775177
271,2008-11-11,24.38452911376953,25.407879136986825,23.824884332614193,24.784275386023342,8900004
272,2008-11-12,23.361162185668945,24.912177611144784,23.073345918704398,24.912177611144784,5705390
273,2008-11-14,23.281221389770508,24.304573305812635,22.99340501885975,23.153303484646116,4038880
274,2008-11-17,24.240610122680664,25.040104552372476,22.065990739198067,25.040104552372476,5361538
275,2008-11-18,22.929439544677734,24.17664635557456,22.48172266655906,24.17664635557456,6392448
276,2008-11-19,22.369794845581055,23.744921679963937,22.08197639070402,23.02537879591301,5606729
277,2008-11-20,22.129947662353516,22.545681824263227,21.186545238183097,22.385783402371445,5080395
278,2008-11-21,23.537050247192383,24.27258333851226,21.42639044927638,21.986034862643102,8350092
279,2008-11-24,24.12868309020996,24.512438950973383,22.92944466984826,24.240610708186754,5420119
280,2008-11-25,23.537050247192383,24.672329348059918,23.34517346386605,24.384513088689964,5453771
281,2008-11-26,24.06472396850586,24.432489547267725,23.105333239114987,23.79289572767381,5246053
282,2008-11-27,24.06472396850586,24.06472396850586,24.06472396850586,24.06472396850586,0
283,2008-11-28,23.68096160888672,24.1446687782581,22.737561331349887,23.345176650047023,8464961
284,2008-12-01,23.489086151123047,25.072080222326907,23.393146656464353,24.14467016773593,5733003
285,2008-12-02,23.281221389770508,23.53705936878104,22.545688013400884,23.31320195043248,5879324
286,2008-12-03,23.984764099121094,24.288570594878266,22.785526219479134,23.505068947264313,6430656
287,2008-12-04,25.13604164123535,25.26396170298188,21.26649826892014,21.26649826892014,4648185
288,2008-12-05,24.83222770690918,26.031465733380404,24.000755141051435,24.000755141051435,5338962
289,2008-12-08,24.89619255065918,25.711675036195164,23.824874293690385,25.50380792971565,11709287
290,2008-12-10,24.496442794799805,26.06344858939704,24.144667577143267,26.06344858939704,11172070
291,2008-12-11,24.2246150970459,24.92816765206835,23.84085718634189,24.92816765206835,9867592
292,2008-12-12,23.473098754882812,23.74492699498537,22.961422833076213,23.632997209352176,9847702
293,2008-12-15,23.856855392456055,24.38452161072721,23.664978542071538,24.27259182143166,5741641
294,2008-12-16,24.768281936645508,25.072088630987434,22.70558970036381,23.98477977689148,9183505
295,2008-12-17,24.73629379272461,25.42385838374937,24.08070975710059,25.42385838374937,8720755
296,2008-12-18,25.47183609008789,25.74366440120368,24.176657836777515,24.176657836777515,12640018
297,2008-12-19,26.703044891357422,27.022841758244528,25.439847700905606,26.223349591026757,10050607
298,2008-12-22,26.719045639038086,26.942903099831426,25.79163306037687,25.79163306037687,6524631
299,2008-12-23,26.175378799438477,26.974870967868878,25.983501980271964,26.543146498173243,5151765
300,2008-12-24,25.72766876220703,26.5271610769887,21.586296836628595,21.586296836628595,13318746
301,2008-12-26,25.7756404876709,27.134777583839995,25.10406816493864,27.134777583839995,5480531
302,2008-12-29,26.31929588317871,26.52716303284336,25.263965516104776,26.06345788983323,3418418
303,2008-12-30,26.27132225036621,26.703048953849454,25.295941224217813,26.2553319708369,4868199
304,2008-12-31,26.591121673583984,26.990867855706703,25.999498625299463,26.990867855706703,4396180
305,2009-01-02,26.97486686706543,27.422583714579925,26.463193258312977,27.422583714579925,3976548
306,2009-01-05,26.367258071899414,27.422588179368034,26.03147092378285,27.422588179368034,4505326
